13.56.51.186401 -5.287888526916504	4.424255847930908	0.09909600764513016	-1.4180012941360474	-0.288300484418869	-9.666298866271973	
13.56.51.198404 -5.287888526916504	4.424255847930908	0.09909600764513016	-1.420396327972412	-0.2847079634666443	-9.657916069030762	
13.56.51.210367 -5.286757946014404	4.423890590667725	0.10097057372331619	-1.4227913618087769	-0.28231292963027954	-9.661508560180664	
13.56.51.221810 -5.286757946014404	4.423890590667725	0.10097057372331619	-1.429976463317871	-0.27632540464401245	-9.650731086730957	
13.56.51.233019 -5.286757946014404	4.423890590667725	0.10097057372331619	-1.420396327972412	-0.27632540464401245	-9.647138595581055	
13.56.51.246201 -5.284879684448242	4.424171447753906	0.10244771093130112	-1.4168038368225098	-0.2799178957939148	-9.650731086730957	
13.56.51.257464 -5.284879684448242	4.424171447753906	0.10244771093130112	-1.420396327972412	-0.28111541271209717	-9.642348289489746	
13.56.51.268561 -5.284879684448242	4.424171447753906	0.10244771093130112	-1.4180012941360474	-0.2847079634666443	-9.635163307189941	
13.56.51.279705 -5.2830071449279785	4.4265923500061035	0.10297302156686783	-1.4168038368225098	-0.2799178957939148	-9.641151428222656	
13.56.51.290932 -5.2830071449279785	4.4265923500061035	0.10297302156686783	-1.4156062602996826	-0.2835104465484619	-9.645940780639648	
13.56.51.301922 -5.2830071449279785	4.4265923500061035	0.10297302156686783	-1.4215939044952393	-0.28111541271209717	-9.642348289489746	
13.56.51.313910 -5.280386924743652	4.4284138679504395	0.10188983380794525	-1.4215939044952393	-0.28231292963027954	-9.643546104431152	
13.56.51.324134 -5.280386924743652	4.4284138679504395	0.10188983380794525	-1.4263839721679688	-0.2906954884529114	-9.647138595581055	
13.56.51.337266 -5.27748441696167	4.431760787963867	0.10124422609806061	-1.4239888191223145	-0.2894980013370514	-9.644743919372559	
13.56.51.347472 -5.27748441696167	4.431760787963867	0.10124422609806061	-1.428778886795044	-0.2930905222892761	-9.642348289489746	
13.56.51.358443 -5.27748441696167	4.431760787963867	0.10124422609806061	-1.428778886795044	-0.29189300537109375	-9.638755798339844	
