13.54.30.593688 -5.243810653686523	4.44687032699585	0.10858488827943802	-1.3760885000228882	-0.28590548038482666	-9.656719207763672	
13.54.30.604681 -5.238158226013184	4.449533462524414	0.10647615790367126	-1.3760885000228882	-0.2835104465484619	-9.66270637512207	
13.54.30.615719 -5.250757694244385	4.440737724304199	0.10661013424396515	-1.3772859573364258	-0.28590548038482666	-9.657916069030762	
13.54.30.626913 -5.259692668914795	4.43785285949707	0.10917497426271439	-1.370100975036621	-0.2894980013370514	-9.647138595581055	
13.54.30.637882 -5.265274524688721	4.446600914001465	0.10293840616941452	-1.3677058219909668	-0.2906954884529114	-9.641151428222656	
13.54.30.649064 -5.269082069396973	4.44471549987793	0.0957707092165947	-1.370100975036621	-0.28710299730300903	-9.641151428222656	
13.54.30.659178 -5.277019023895264	4.453281402587891	0.10375308245420456	-1.370100975036621	-0.28590548038482666	-9.647138595581055	
13.54.30.670167 -5.284543991088867	4.465350151062012	0.10880430042743683	-1.370100975036621	-0.28710299730300903	-9.659113883972168	
13.54.30.682085 -5.288917541503906	4.462606906890869	0.12048443406820297	-1.3736934661865234	-0.2894980013370514	-9.651928901672363	
13.54.30.693030 -5.288267135620117	4.435850143432617	0.1242070123553276	-1.3736934661865234	-0.28710299730300903	-9.66270637512207	
13.54.30.705116 -5.29270076751709	4.4038214683532715	0.1242070123553276	-1.3736934661865234	-0.288300484418869	-9.663904190063477	
13.54.30.716313 -5.285569190979004	4.395874977111816	0.12001901865005493	-1.3736934661865234	-0.288300484418869	-9.651928901672363	
13.54.30.728455 -5.2849650382995605	4.402111530303955	0.11378245800733566	-1.3820760250091553	-0.2906954884529114	-9.656719207763672	
13.54.30.741675 -5.27656364440918	4.418433666229248	0.10121842473745346	-1.3832736015319824	-0.28590548038482666	-9.660311698913574	
13.54.30.752639 -5.27221155166626	4.435941696166992	0.10019463300704956	-1.3880635499954224	-0.2847079634666443	-9.650731086730957	
