18.28.03.710000 -5.47103881836	4.24311304092	0.52210277319	-1.52276265621	-0.170982673764	-9.96555614471	
18.28.03.731000 -5.47175264359	4.24494028091	0.522395253181	-1.52859723568	-0.186577901244	-9.94307136536	
18.28.03.747000 -5.47175264359	4.24494028091	0.522395253181	-1.51352250576	-0.184287652373	-9.95259380341	
18.28.03.762000 -5.47353553772	4.24569416046	0.522280216217	-1.51937246323	-0.162665203214	-9.93833255768	
18.28.03.778000 -5.47353553772	4.24569416046	0.522280216217	-1.53081905842	-0.175091981888	-9.94978904724	
18.28.03.794000 -5.47052717209	4.247590065	0.520833909512	-1.53923082352	-0.190799728036	-9.97184467316	
18.28.03.809000 -5.47052717209	4.247590065	0.520833909512	-1.53147995472	-0.18858577311	-9.94862937927	
18.28.03.831000 -5.46770000458	4.24675369263	0.518832802773	-1.52614831924	-0.20032197237	-9.95880126953	
18.28.03.847000 -5.46690320969	4.24437904358	0.515128493309	-1.52808392048	-0.202072262764	-9.9678401947	
18.28.03.863000 -5.46690320969	4.24437904358	0.515128493309	-1.51136887074	-0.18039496243	-9.93999671936	
18.28.03.878000 -5.4645447731	4.24535512924	0.512968659401	-1.51712024212	-0.181397095323	-9.96885871887	
18.28.03.894000 -5.4645447731	4.24535512924	0.512968659401	-1.51672065258	-0.167320802808	-9.96408176422	
18.28.03.909000 -5.46394062042	4.24252939224	0.509427309036	-1.50724112988	-0.166187793016	-9.9409236908	
18.28.03.932000 -5.46394062042	4.24252939224	0.509427309036	-1.51061296463	-0.198744788766	-9.95958614349	
18.28.03.947000 -5.46315956116	4.24078845978	0.508435308933	-1.52247285843	-0.175255566835	-9.96678733826	
18.28.03.963000 -5.46315956116	4.24078845978	0.508435308933	-1.52508974075	-0.175659567118	-9.96706581116	
18.28.03.978000 -5.46149539948	4.24004220963	0.507380068302	-1.53383529186	-0.198165625334	-9.9463558197	
18.28.03.994000 -5.46149539948	4.24004220963	0.507380068302	-1.52179646492	-0.193605840206	-9.94775009155	
18.28.04.010000 -5.46231174469	4.23896360397	0.509460628033	-1.52402365208	-0.192079201341	-9.93688106537	
18.28.04.031000 -5.46231174469	4.23896360397	0.509460628033	-1.51856696606	-0.197344273329	-9.9589176178	
18.28.04.047000 -5.45949554443	4.2399392128	0.509063065052	-1.50652503967	-0.183701947331	-9.95799255371	
18.28.04.063000 -5.45877313614	4.23895406723	0.511830449104	-1.52703106403	-0.198370352387	-9.96591377258	
18.28.04.078000 -5.45877313614	4.23895406723	0.511830449104	-1.52944839001	-0.18582084775	-9.95618724823	
18.28.04.095000 -5.45440101624	4.23793983459	0.513100922108	-1.52083802223	-0.157457187772	-9.94487857819	
18.28.04.107000 -5.45440101624	4.23793983459	0.513100922108	-1.51259315014	-0.158438369632	-9.96708583832	
18.28.04.119000 -5.45440101624	4.23793983459	0.513100922108	-1.51165449619	-0.185291171074	-9.93785762787	
18.28.04.138000 -5.45190858841	4.22962188721	0.513514816761	-1.5195581913	-0.195159032941	-9.93340301514	
18.28.04.153000 -5.45190858841	4.22962188721	0.513514816761	-1.5195453167	-0.193936303258	-9.95044708252	
18.28.04.169000 -5.44637060165	4.22509288788	0.514851927757	-1.52429175377	-0.181305035949	-9.97556591034	
18.28.04.185000 -5.44637060165	4.22509288788	0.514851927757	-1.49626600742	-0.174684524536	-9.97225952148	
18.28.04.200000 -5.44085931778	4.21253919601	0.515814602375	-1.51527118683	-0.18521425128	-9.95701313019	
18.28.04.216000 -5.44085931778	4.21253919601	0.515814602375	-1.52500391006	-0.173980399966	-9.96436977386	
18.28.04.232000 -5.43569946289	4.20358562469	0.516913235188	-1.51040792465	-0.173255324364	-9.96347522736	
18.28.04.247000 -5.43569946289	4.20358562469	0.516913235188	-1.50179719925	-0.193531215191	-9.96158313751	
18.28.04.263000 -5.43260383606	4.19416284561	0.517136335373	-1.51002848148	-0.200725406408	-9.95844078064	
18.28.04.279000 -5.43260383606	4.19416284561	0.517136335373	-1.5254560709	-0.179157555103	-9.96504497528	
18.28.04.294000 -5.43016815186	4.18889713287	0.519722342491	-1.53064072132	-0.189098089933	-9.9516620636	
18.28.04.310000 -5.43016815186	4.18889713287	0.519722342491	-1.53789174557	-0.185604780912	-9.95744419098	
18.28.04.332000 -5.4324555397	4.18891811371	0.520475566387	-1.51308178902	-0.181387796998	-9.96150112152	
18.28.04.348000 -5.43281173706	4.19437408447	0.521122515202	-1.51970136166	-0.196464762092	-9.96129703522	
18.28.04.363000 -5.43281173706	4.19437408447	0.521122515202	-1.51683402061	-0.181257620454	-9.9427690506	
18.28.04.379000 -5.4422211647	4.20187044144	0.522806465626	-1.50933218002	-0.177364170551	-9.94050693512	
18.28.04.394000 -5.4422211647	4.20187044144	0.522806465626	-1.51941430569	-0.183729290962	-9.95360565186	
18.28.04.410000 -5.44722080231	4.21355247498	0.523987293243	-1.5328578949	-0.190951704979	-9.9407081604	
18.28.04.432000 -5.44722080231	4.21355247498	0.523987293243	-1.51985418797	-0.166396543384	-9.94757461548	
18.28.04.448000 -5.45288896561	4.22365474701	0.524798035622	-1.53584551811	-0.196274504066	-9.97796630859	
18.28.04.463000 -5.45288896561	4.22365474701	0.524798035622	-1.52885270119	-0.189206451178	-9.97763729095	
18.28.04.479000 -5.45748615265	4.23567581177	0.525105595589	-1.50217437744	-0.202873542905	-9.94514751434	
18.28.04.494000 -5.45748615265	4.23567581177	0.525105595589	-1.49865424633	-0.212079554796	-9.94173240662	
18.28.04.510000 -5.46211624146	4.24073648453	0.525086343288	-1.51303374767	-0.202805146575	-9.95225811005	
