17.15.42.381000 -5.44952487946	4.24890613556	0.49892154336	-1.40115475655	-0.164023339748	-9.17222595215	
17.15.42.397000 -5.39098596573	4.47392416	0.553039014339	-1.33408617973	-0.108579866588	-9.20234584808	
17.15.42.412000 -5.50911569595	4.44968891144	0.558350503445	-1.33859837055	-0.0884270593524	-9.23021221161	
17.15.42.428000 -5.49809789658	4.1799197197	0.561746776104	-1.38596820831	-0.109023980796	-9.24376583099	
17.15.42.444000 -5.43654108047	3.95431661606	0.577612161636	-1.42847239971	-0.119971446693	-9.2208776474	
17.15.42.459000 -5.48172950745	4.01667881012	0.54503673315	-1.47459757328	-0.145625218749	-9.17665958405	
17.15.42.482000 -5.46199607849	4.27210617065	0.605816543102	-1.47427344322	-0.195499673486	-9.20185947418	
17.15.42.497000 -5.48274946213	4.51212215424	0.597489237785	-1.42660021782	-0.208881720901	-9.18434238434	
17.15.42.513000 -5.51273584366	4.40715169907	0.55356323719	-1.39172804356	-0.229926541448	-9.23925113678	
17.15.42.528000 -5.43701028824	4.16403102875	0.603668987751	-1.37021517754	-0.212742865086	-9.23886203766	
17.15.42.544000 -5.43083524704	4.1468963623	0.552102267742	-1.36913537979	-0.186001718044	-9.22082424164	
17.15.42.560000 -5.5249042511	4.28239107132	0.523981630802	-1.35846483707	-0.18452590704	-9.21829319	
17.15.42.581000 -5.47239780426	4.30037689209	0.580976188183	-1.36848831177	-0.164520055056	-9.20719528198	
17.15.42.597000 -5.50001907349	4.22520637512	0.528190851212	-1.39127290249	-0.109731063247	-9.26031780243	
17.15.42.613000 -5.50397205353	3.96604061127	0.506495714188	-1.42567622662	-0.127947255969	-9.21395587921	
17.15.42.628000 -5.4661822319	4.02129459381	0.602412700653	-1.44998216629	-0.126385360956	-9.17926311493	
17.15.42.644000 -5.48600387573	4.26031637192	0.550080001354	-1.47790157795	-0.119850859046	-9.17557239532	
17.15.42.660000 -5.51777458191	4.37555503845	0.60479849577	-1.45616579056	-0.152641549706	-9.21207237244	
17.15.42.682000 -5.46513795853	4.4042596817	0.676674306393	-1.41995954514	-0.172559529543	-9.2083864212	
17.15.42.697000 -5.47260046005	4.27486753464	0.526941001415	-1.39189457893	-0.201432943344	-9.22709274292	
17.15.42.713000 -5.44872426987	4.22177362442	0.58725720644	-1.37379038334	-0.215997114778	-9.23967170715	
17.15.42.728000 -5.43211650848	4.22150564194	0.596500515938	-1.36434066296	-0.185258358717	-9.19624042511	
